group_reg,log10_group_reg,group,var_name,group_size,l2_norm_raw,l2_norm_normed,auc,acc,nnz
0.001873817422860385,-2.727272727272727,7,INCOME,4,0.45345884226612376,0.22672942113306188,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,8,IRPYUD5ALC,2,0.6617220178668826,0.46790812609411836,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,9,IRPYUD5MRJ,2,0.284788523158159,0.20137589592923635,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,10,ILLYR,2,0.5135458270718473,0.3631317367725572,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,11,IRAMDEYR,2,0.6098473361891021,0.4312271869078663,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,12,RSKCIGPKD,4,0.14330010952256955,0.07165005476128478,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,13,RSKMRJWK,4,0.0873791526716552,0.0436895763358276,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,14,IRALCFY,1,0.1240193585851133,0.1240193585851133,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,15,IRMJFY,1,0.0,0.0,0.7690025871840349,0.784803467625138,57
0.001873817422860385,-2.727272727272727,16,KSSLR6YR,1,0.09712166345535109,0.09712166345535109,0.7690025871840349,0.784803467625138,57
0.004328761281083062,-2.3636363636363633,0,CATAG6,5,0.3798420273987451,0.16987051879498632,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,1,IRSEX,2,0.0,0.0,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,2,NEWRACE2,7,0.0,0.0,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,3,IRMARIT,4,0.1416130723047902,0.0708065361523951,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,4,IREDUHIGHST2,11,0.10580643681685296,0.03190184102963153,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,5,IRWRKSTAT18,4,0.03589026549913485,0.017945132749567425,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,6,IRINSUR4,2,0.0,0.0,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,7,INCOME,4,0.4397977244786065,0.21989886223930324,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,8,IRPYUD5ALC,2,0.5407984019715414,0.38240221728892526,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,9,IRPYUD5MRJ,2,0.21962255631311525,0.15529659887052819,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,10,ILLYR,2,0.528174600849254,0.3734758419110055,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,11,IRAMDEYR,2,0.5322889295121827,0.3763851116085925,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,12,RSKCIGPKD,4,0.07483146911535772,0.03741573455767886,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,13,RSKMRJWK,4,0.03145220680760421,0.015726103403802105,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,14,IRALCFY,1,0.07508287859190035,0.07508287859190035,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,15,IRMJFY,1,0.008517077156418624,0.008517077156418624,0.7568696580318739,0.7867149566327647,47
0.004328761281083062,-2.3636363636363633,16,KSSLR6YR,1,0.1029212446287422,0.1029212446287422,0.7568696580318739,0.7867149566327647,47
0.01,-2.0,0,CATAG6,5,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,1,IRSEX,2,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,2,NEWRACE2,7,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,3,IRMARIT,4,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,4,IREDUHIGHST2,11,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,5,IRWRKSTAT18,4,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,6,IRINSUR4,2,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,7,INCOME,4,0.26266230138248886,0.13133115069124443,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,8,IRPYUD5ALC,2,0.34013478679256665,0.2405116142584644,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,9,IRPYUD5MRJ,2,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,10,ILLYR,2,0.5052424448707832,0.3572603589114012,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,11,IRAMDEYR,2,0.4031293919238778,0.2850555267249834,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,12,RSKCIGPKD,4,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,13,RSKMRJWK,4,0.0,0.0,0.7312755605617322,0.7686102927013566,12
0.01,-2.0,14,IRALCFY,1,0.0,0.0,0.7312755605617322,0.7686102927013566,12
